S.No,Order Number,DSN,Serial Number,VIN,CIW Serial No,Variant,Description,Model,Work Content,Region,Status,Skip/hold reason,Outlook,Line in sequence,Production Date,Line in time,Release sequence,Vehicle Order State,Hold Status,Engine status,Transmission status,A4003220479,Frame status,Country,CIW Start Time,Vehicle Start Time,Frame Load Time,Engine Order No,Engine Part No,Engine Description,Engine Order State,Engine Start Time,Transmission Order No,Transmission Part No,Transmission Description,Transmission Order State,Transmission Start Time,Frame Order No,Frame Part No,Frame Description,Frame Order State,Frame Start Time,CIW Order,CIW Part,CIW Desc,Paint Order,Paint Part,Paint Desc,Podest Order,Podest Part,Podest Desc,Podest State,Podest Start Time,BB Order Number,BB Part Number,SFC Order Number,SFC Part Number
974,1200311157,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,98.0,2026-05-15,12:49 AM,43.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320587.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135624,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54234012.0,C40087910013001C00,THUNDERBOLT-DAY,51320586.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
975,1200311161,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,99.0,2026-05-15,12:59 AM,44.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320579.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135620,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234008.0,C40087910013001C00,THUNDERBOLT-DAY,51320578.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
976,1200311167,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,100.0,2026-05-15,1:09 AM,45.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320567.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135614,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234002.0,C40087910013001C00,THUNDERBOLT-DAY,51320566.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
977,1200311163,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,101.0,2026-05-15,1:19 AM,46.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320575.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135618,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234006.0,C40087910013001C00,THUNDERBOLT-DAY,51320574.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
978,1200311172,,,,,V400842231O0FK103,2828C 6X4 4575E6.1DYC18BXHD RG RT HDP YW,2828C,LWC,Domestic,TENTATIVE ORDER,,,102.0,2026-05-15,1:29 AM,47.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320557.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,RECEIVED,,600135609,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233997.0,C40087910013001C00,THUNDERBOLT-DAY,51320556.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
979,1200311164,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,103.0,2026-05-15,1:39 AM,48.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320573.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135617,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234005.0,C40087910013001C00,THUNDERBOLT-DAY,51320572.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
980,1200311162,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,104.0,2026-05-15,1:49 AM,49.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320577.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135619,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234007.0,C40087910013001C00,THUNDERBOLT-DAY,51320576.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
981,1200311158,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,105.0,2026-05-15,1:59 AM,50.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320585.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135623,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54234011.0,C40087910013001C00,THUNDERBOLT-DAY,51320584.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
982,1200311165,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,106.0,2026-05-15,2:09 AM,51.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320571.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135616,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234004.0,C40087910013001C00,THUNDERBOLT-DAY,51320570.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
983,1200311153,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,107.0,2026-05-15,2:19 AM,52.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320595.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135628,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54234016.0,C40087910013001C00,THUNDERBOLT-DAY,51320594.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
984,1200311149,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,1.0,2026-05-18,7:10 AM,53.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320603.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135632,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54234020.0,C40087910013001C00,THUNDERBOLT-DAY,51320602.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
985,1200311145,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,2.0,2026-05-18,7:20 AM,54.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320611.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135636,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234024.0,C40087910013001C00,THUNDERBOLT-DAY,51320610.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
986,1200311144,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,3.0,2026-05-18,7:30 AM,55.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320613.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135637,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234025.0,C40087910013001C00,THUNDERBOLT-DAY,51320612.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
987,1200311151,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,4.0,2026-05-18,7:40 AM,56.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320599.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135630,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54234018.0,C40087910013001C00,THUNDERBOLT-DAY,51320598.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
988,1200311143,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,5.0,2026-05-18,7:50 AM,57.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320615.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135638,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234026.0,C40087910013001C00,THUNDERBOLT-DAY,51320614.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
989,1200311147,,,,,V400841231O3F7203,2828CH 6X4 4275E6.1 DYC16SCHD RGMTHDP YW,2828C,LWC,Domestic,TENTATIVE ORDER,,,6.0,2026-05-18,8:00 AM,58.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320607.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,RECEIVED,,600135634,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234022.0,C40087910013001C00,THUNDERBOLT-DAY,51320606.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
990,1200311152,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,7.0,2026-05-18,8:10 AM,59.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320597.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135629,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54234017.0,C40087910013001C00,THUNDERBOLT-DAY,51320596.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
991,1200311150,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,8.0,2026-05-18,8:20 AM,60.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320601.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135631,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54234019.0,C40087910013001C00,THUNDERBOLT-DAY,51320600.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
992,1200311142,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,9.0,2026-05-18,8:30 AM,61.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320617.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135639,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234027.0,C40087910013001C00,THUNDERBOLT-DAY,51320616.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
993,1010138576,,,,,V400842221O140102,2828C 6X4 4575 E6.1 DYC CHS RT HD RMC AW,2828C,LWC,Domestic,TENTATIVE ORDER,,,10.0,2026-05-18,8:40 AM,62.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320631.0,E92695600960001,Engine 210KW OBD2 BS6 SAE1 RMC PTO,RECEIVED,,600135647,T40072300040001,G131 4928T  SAE1 Non RSI 180 Flange,RECEIVED,,,,,,,54234034.0,C40087910013001C00,THUNDERBOLT-DAY,51320630.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
994,1010138578,,,,,V400842221O140102,2828C 6X4 4575 E6.1 DYC CHS RT HD RMC AW,2828C,LWC,Domestic,TENTATIVE ORDER,,,11.0,2026-05-18,8:50 AM,63.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320627.0,E92695600960001,Engine 210KW OBD2 BS6 SAE1 RMC PTO,RECEIVED,,600135645,T40072300040001,G131 4928T  SAE1 Non RSI 180 Flange,RECEIVED,,,,,,,54234032.0,C40087910013001C00,THUNDERBOLT-DAY,51320626.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
995,1010138575,,,,,V400842221O140102,2828C 6X4 4575 E6.1 DYC CHS RT HD RMC AW,2828C,LWC,Domestic,TENTATIVE ORDER,,,12.0,2026-05-18,9:00 AM,64.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320633.0,E92695600960001,Engine 210KW OBD2 BS6 SAE1 RMC PTO,RECEIVED,,600135648,T40072300040001,G131 4928T  SAE1 Non RSI 180 Flange,RECEIVED,,,,,,,54234035.0,C40087910013001C00,THUNDERBOLT-DAY,51320632.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
996,1010138577,,,,,V400842221O140102,2828C 6X4 4575 E6.1 DYC CHS RT HD RMC AW,2828C,LWC,Domestic,TENTATIVE ORDER,,,13.0,2026-05-18,9:10 AM,65.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320629.0,E92695600960001,Engine 210KW OBD2 BS6 SAE1 RMC PTO,RECEIVED,,600135646,T40072300040001,G131 4928T  SAE1 Non RSI 180 Flange,RECEIVED,,,,,,,54234033.0,C40087910013001C00,THUNDERBOLT-DAY,51320628.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
997,1010138560,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,14.0,2026-05-18,9:20 AM,66.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320663.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135663,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234050.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320662.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
998,1010138557,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,15.0,2026-05-18,9:37 AM,67.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320669.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135666,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234053.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320668.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
999,1010138562,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,16.0,2026-05-18,9:47 AM,68.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320659.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135661,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234048.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320658.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1000,1010138561,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,17.0,2026-05-18,9:57 AM,69.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320661.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135662,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234049.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320660.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1001,1010138564,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,18.0,2026-05-18,10:07 AM,70.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320655.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135659,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234046.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320654.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1002,1010138559,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,19.0,2026-05-18,10:17 AM,71.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320665.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135664,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234051.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320664.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1003,1010138558,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,20.0,2026-05-18,10:27 AM,72.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320667.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135665,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234052.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320666.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1004,1010138565,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,21.0,2026-05-18,10:37 AM,73.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320653.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135658,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234045.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320652.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1005,1010138563,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,22.0,2026-05-18,10:47 AM,74.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320657.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135660,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234047.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320656.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1006,1010138554,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,23.0,2026-05-18,10:57 AM,75.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320675.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135669,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234056.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320674.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1007,1010138552,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,24.0,2026-05-18,11:07 AM,76.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320679.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135671,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234058.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320678.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1008,1010138553,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,25.0,2026-05-18,11:17 AM,77.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320677.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135670,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234057.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320676.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1009,1010138555,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,26.0,2026-05-18,11:27 AM,78.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320673.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135668,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234055.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320672.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1010,1010138556,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,27.0,2026-05-18,12:07 PM,79.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320671.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135667,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234054.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320670.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1011,1010138550,,,,,V400871220Y000102,4023T HT 4X2 3300 E6.1 SLC CHS RT HDPAW,4023T,LWC,Domestic,TENTATIVE ORDER,,,28.0,2026-05-18,12:17 PM,80.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320683.0,E92695601620001,Engine 180KW OBD2 BS6 SAE-2 BUP TT,RECEIVED,,600135673,T40072000740001,G131 4228RMC SAE2 180 flange RSI,RECEIVED,,,,,,,54234060.0,C40087900012001C00,THUNDERBOLT-SLEEPER,51320682.0,C40087900012001P02,HDT THUNDERBOLT SLEEPER (ARTIC WHITE) ,,,,,,,,,
1012,1010138551,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,29.0,2026-05-18,12:27 PM,81.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320681.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135672,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54234059.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320680.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1013,1010138536,,,,,V40086222XX010112,5526TS HT 4X2 3600 E6.1 SLC CHS RT HD AW,5526TS,LWC,Domestic,TENTATIVE ORDER,,,30.0,2026-05-18,12:37 PM,82.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320697.0,E92695601610001,Engine 191KW OBD 2 SAE 2 TT,RECEIVED,,600135681,T40073200020001,G131 HD SAE2 5526TS NPTO CF180 RSI,RECEIVED,,,,,,,54234068.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320696.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1014,1010138534,,,,,V400905220U570C02,4832R10X26975E6.1SLCCHSTTAPMHDPRHCGHGPAW,4832R,HWC,Domestic,TENTATIVE ORDER,,,31.0,2026-05-18,12:47 PM,83.0,RECEIVED,,Rapid Prime,,,,$$$$$$$$$$$$$$$,,,,,,,,,600135683,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,RECEIVED,,,,,,,54234070.0,C4008790001A001C00,THUNDERBOLT-SLEEPER,51320700.0,C4008790001A001P02,CABIN HDT TB FL SLC INDIA PAINTED AW,,,,,,,,,
1015,1010138530,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,TENTATIVE ORDER,,,32.0,2026-05-18,12:57 PM,84.0,RECEIVED,,Rapid Prime,,,,$$$$$$$$$$$$$$$,,,,,,,,,600135687,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,RECEIVED,,,,,,,54234074.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320704.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1016,1010138524,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,TENTATIVE ORDER,,,33.0,2026-05-18,1:07 PM,85.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320715.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RECEIVED,,600135693,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54234080.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320714.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1017,1010138540,,,,,V400985220O0A0802,4828RT10X4 6975E6.1SLCCHSRTHDPRHCGPTO AW,4828RT,HWC,Domestic,TENTATIVE ORDER,,,34.0,2026-05-18,1:17 PM,86.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320689.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RECEIVED,,600135677,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54234064.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320688.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
1018,1010138535,,,,,V40086222XX010112,5526TS HT 4X2 3600 E6.1 SLC CHS RT HD AW,5526TS,LWC,Domestic,TENTATIVE ORDER,,,35.0,2026-05-18,1:27 PM,87.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320699.0,E92695601610001,Engine 191KW OBD 2 SAE 2 TT,RECEIVED,,600135682,T40073200020001,G131 HD SAE2 5526TS NPTO CF180 RSI,RECEIVED,,,,,,,54234069.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51320698.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
